ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
31234	make up	make	up	1.444440	1.589900	The hedge fund industry remains male dominated, the survey found, with women-owned firms making up just 5.8 per cent of polled firms.
31235	sign up	sign	up	1.444440	1.878240	To sign up to the ' early warning ' emails, people are advised to email emailblank including their email address and postcode.
31236	take up	take	up	1.500000	0.971825	When we inquire why civilization centers in these particular places, we are met by various answers which can not here be taken up.
31237	live up	live	up	1.500000	1.178510	I did live up City Road so sat in traffic going up by the Mega Centre looking at the huge tail back thinking thank god that 's not me now I live a Loxley all look set to face this nightmare forever.
31238	sign up	sign	up	1.500000	1.433720	"I have laid it away by itself, filled with his jokes and pet names, "" Mamie "" or "" Queen Mamie "" every other line, and signed "" Until next time, your happy "" Roy...... up the baby-names as we did."
31239	meet up	meet	up	1.500000	1.715940	At this...... higher classes, by a wonderful readiness and felicity of condescension, step down from their pedestals, and smilingly meet the vulgar gentry, half way up, in their progress to the beautiful tableland of refinement and civilization.
31240	show up	show	up	1.500000	1.715940	The mass of them acted in society like children who have had their hair combed and faces washed, to be shown up in the drawing-room.
31241	set up	set	up	1.500000	1.840890	Those men had faith in God and in his promise to set up a government and peace, and they fully devoted themselves to God, refusing to compromise in any manner whatsoever with Satan 's world or organization.
31242	come up	come	up	1.500000	1.900290	"Frank London, The Klezmatics ' trumpet player, said the band members pored over the Jewish songs, then decided to go deeper into the Guthrie Archives, coming up with songs that had a "" universal spirituality, "" albeit with a Brooklyn accent."
31243	come up	come	up	1.555560	1.130390	Otherwise his arguments could leech their way into our public discourse such that when the topic of fascism comes up liberals could have to spend a certain amount of time showing why they are crap.
31244	keep up	keep	up	1.600000	1.264910	She would be forced to keep up appearances, to spend money in a vain search for him, or his wealth; suspecting much yet knowing nothing,...... and enjoying his vengeance.
31245	cover up	cover	up	1.600000	1.429840	Do not listen to the weirdo on the left with his cheap imitation copy of the Fortress of Solitude on Mars, his irregular private life, and his propensity to murder long-time acquaintances and comrades to help billionaires cover up genocidal crimes.
31246	sign up	sign	up	1.600000	1.577620	What they do n't have is more time to sign up.
31247	blow up	blow	up	1.600000	1.712700	Forgot that when you deploy an ad hominum to blow up your opponents ' argument it 's like pulling the pin on the logic grenade and stuffing it down your pants.
31248	hold up	hold	up	1.600000	1.712700	That means GOP obstruction is holding up a bill over just 0.47% of its text.
31249	line up	line	up	1.600000	1.712700	It was not merely lines up and down town, with loops of connection at either end, but a system, that was needed.
31250	break up	break	up	1.600000	1.776390	"That this does not refer to the rain is...... "" The same day were all the fountains of the great deep broken up, and the windows of heaven were opened."
31251	wind up	wind	up	1.600000	1.776390	Towards noon we began to find ourselves winding up and up amid hemlock forests, whose solemn shadows were all radiant and aglow with clouds of blossoming laurel.
31252	end up	end	up	1.600000	1.837870	So they ended up only offering the 14 x 12.
31253	show up	show	up	1.600000	1.837870	The ferocity of her husband had shown up her own petulant temper hideously, and she sat and sobbed in the darkness a long time beside the cradle where little Pet slept.
31254	take up	take	up	1.600000	2.011080	""" With that he turned and took up his usual post by the rear of the room."
31255	step up	step	up	1.600000	2.118700	"Blenham steps up and offers us a thousand -- -- "" "" I should think he would step up!"
31256	line up	line	up	1.600000	2.170510	The whole north side as far as we could see was lined with black basalt, and high up on the opposite wall were patches of the...... and caves, melted snow!
31257	keep up	keep	up	1.666670	1.224740	Why should I longer keep up this feeble struggle with these base people, who have ruined my life?
31258	take up	take	up	1.666670	1.658310	Institute of Technology in Kampur, both Economics undergraduates, beat out heavy competition, and will now travel thousands of miles to take up their seats in front of an award-winning throng of speakers....
31259	show up	show	up	1.700000	1.337490	Yet it is constantly showing up the cost of royalty, the sham offices created to gratify royalty 's relatives and friends, the waste of public money on royalty 's empty palaces and disused parks.
31260	end up	end	up	1.700000	1.494430	You 're both always telling me about your domestic happiness, and every time I see you, you end up in a quarrel.
31261	fill up	fill	up	1.700000	1.636390	Rarely, have I seen an actress so dominate the screen when she is on it - her strong presence simply fills it up and owns it.
31262	make up	make	up	1.700000	1.702940	Human life is made up of the two elements, power and form, and the proportion must be invariably kept if we would have it sweet and sound.
31263	shut up	shut	up	1.700000	1.702940	""" Shut up, you old thief; shut up instantly, and let the man speak, will you; I can see by his face that he has got something to tell; and as for lying, you beat him at it any day. """
31264	keep up	keep	up	1.700000	1.766980	For nearly an hour they kept up a continued fire of stones.
31265	keep up	keep	up	1.700000	1.828780	""" Good-by, Noll, "" said the lawyer; "" keep up a stout heart,......."
31266	build up	build	up	1.700000	1.888560	I agree it would be better if your dog could build up a relationship with a dog walker.
31267	give up	give	up	1.700000	2.057510	"Sharon is ready to "" give up "" all the Gaza Strip and 45 per cent of the West Bank in order to annex 55 per cent of the West Bank to Israel."
31268	pull up	pull	up	1.700000	2.162820	Waley-Cohen was criticised for claiming in an immediate post-race interview that he had acted to pull up because he felt his mount choke.
31269	make up	make	up	1.700000	2.359380	I will chip in a $100 to make up for 5 or so people who would rather stay on here and gripe rather than actually DO something!
31270	build up	build	up	1.800000	1.475730	He attacked with all his strength, with the months of furry that had built up inside him.
31271	live up	live	up	1.800000	1.475730	In spite of all this, however, he managed to live up to his reputation for making interviewers uncomfortable.
31272	lock up	lock	up	1.800000	1.475730	In human relations K ' an pictures the heart, locked up in the body: the soul - and the light locked up in the dark: the mind.
31273	take up	take	up	1.800000	1.475730	Typically, this may take up to ten working days after we receive your payment.
31274	pop up	pop	up	1.800000	1.619330	Kill one alien or zombie-I mean, insurgent-and three or four more may pop up to take his place.
31275	shut up	shut	up	1.800000	1.619330	""" I think I 'm too British to make a fuss so I 'll shut up and drink it "" I told him and he was n't brave enough or sure enough of his convictions to start something."
31276	set up	set	up	1.800000	1.619330	Thus it is that the old doctrine of human rights...... inspired the heroes of American history and the founders of our government, has been abandoned; and a confused, flimsy theory, founded on ethnological distinctions, set up in its place.
31277	shut up	shut	up	1.800000	1.619330	He would rather be shut up, in the Williamsons ' kitchen, with John and Sarah, and with a chance of seeing Flossie through the wire-screened door, than roam in perfect freedom over all his own domain.
31278	set up	set	up	1.800000	1.751190	It also set up an association to prevent imports from England and selected a commissioner for each political subdivision.
31279	set up	set	up	1.800000	1.813530	Suddenly setting up a bawling on his own account Neewa turned tail to the nest and ran.
31280	come up	come	up	1.800000	1.873800	But even this date is cited falsely in Good Omens; the Archbishop who came up with it was named James Ussher (not Usher ), and the work he wrote was titled Annales Veteris Testamenti (rather than Annales Veteris Et Novi Testamenti ).
31281	hold up	hold	up	1.800000	1.873800	So God 's sympathy needs no holding up from us.
31282	turn up	turn	up	1.800000	1.873800	The other toiler turned up soon, limping, and staggering with weakness.
31283	break up	break	up	1.800000	1.988860	Numbers 10 to 999,999 should be in figures (use commas to break up 4 digit numbers and above ).
31284	set up	set	up	1.888890	1.166670	Once the board is set up, there 's not much you need to do except perhaps allowing new members (even this can be an automated process ).
31285	make up	make	up	1.888890	1.536590	You can make up your own mind, safe in the knowledge that your installation will be delivered by a fully approved and qualified installer from the Calvine area.
31286	take up	take	up	1.900000	0.994429	In my own experience, it seems like daily I want fewer and fewer things around me - it 's like these items are taking up my precious space, taking up too much of my precious life... they simply are n't worth it.
31287	sign up	sign	up	1.900000	1.286680	This year they began to enrol people for the event just as the London ' riots ' began, and the numbers signing up were drastically down - even though the event was to take place in mid-September.
31288	clean up	clean	up	1.900000	1.370320	Our intention is to bring down the present corrupt financial system and clean up the trading markets of your global society.
31289	show up	show	up	1.900000	1.370320	Now if we look at this data from GA Multi Channel I bet you will find that most short tail terms show up as first interaction and long tail as last interaction.
31290	add up	add	up	1.900000	1.449140	""" He laid his finger beside his nose as he said it, and looked at me attentively, as if I were a sum in addition, and he was adding me up."
31291	follow up	follow	up	1.900000	1.523880	I still have no PCP, they ca n't change it until Feb 1st. I need to follow up ASAP on my mammogram since there are abnormalities.
31292	end up	end	up	1.900000	1.595130	A few more hours were spent with the hounds hot on another scent --  ending up at a fox 's earth.
31293	line up	line	up	1.900000	1.728840	During less frenetic battles you tend to find yourself lining up creative kills rather than actually shooting enemies.
31294	break up	break	up	1.900000	1.728840	What are they trying to do, break up a happy home?
31295	meet up	meet	up	1.900000	1.791960	"By-the-way, "" he added, "" did you not meet with some little obstruction at Conwayboro ', on your way up? """
31296	end up	end	up	1.900000	1.852930	It was n't until later that night that she discovered the contact she had with that other athlete might end up being more significant than routine jockeying.
31297	hold up	hold	up	1.900000	1.852930	The man held up as being single-handedly responsible for exposing the fault lines in England 's football culture was as in control and centre stage at ' Casa Azzurri ' on Tuesday afternoon as he was in Kiev 's Olympic Stadium on Sunday.
31298	come up	come	up	1.900000	1.911950	Mr Byrne: This may not have come up on the hon.
31299	lead up	lead	up	1.900000	1.911950	"Here we chronicle the events and their dates leading up to the "" Walking Apart "" of the US branch of the Anglican Communion from the main body of both the Communion and the Holy Catholic Church."
31300	go up	go	up	1.900000	2.079000	Overall, the seasonally unadjusted unemployment rate for immigrants went up 5.6 percentage points, from 4.1 to 9.7 percent.
31301	dress up	dress	up	1.900000	2.079000	""" Dressed up for the monthly meeting of the Farmers ' Alliance, all but the oil on his hair."
31302	meet up	meet	up	2.000000	1.054090	""" After traveling from Austin, Texas to San Francisco, Jones and the other members of his team met up with the British filmmakers and began a three-day investigation before attempting to enter the Grove."
31303	team up	team	up	2.000000	1.414210	I know many opportunists would like to team up with the top dogs (Bashir ) to underrate underdogs (Mayardit ).
31304	break up	break	up	2.000000	1.414210	When the party began to break up, Mr. Irving asked me if I would accompany hii to his study for a private interview, to which.......
31305	start up	start	up	2.000000	1.490710	"exclaimed Traverse, starting up and pacing the narrow limits of the cell. """
31306	team up	team	up	2.000000	1.490710	Now that he was on his way he began to think of the pranks played by malicious nature during the long, dark nights, and to wonder if he had acted wisely in teaming up with this footless adventurer.
31307	add up	add	up	2.000000	1.563470	"And now I 'm up above it, "" he added, thoughtfully. """
31308	meet up	meet	up	2.000000	1.563470	I 'm just that kind of a man; I 'm the nowest man you ever met up with.
31309	draw up	draw	up	2.000000	1.581140	You will bring together these various resources into a portfolio and use them to draw up a personal development plan.
31310	get up	get	up	2.000000	1.699670	The Dauphine seemed to be struggling to get up an equal degree of...... be, the Bellevite was running away from her.
31311	lock up	lock	up	2.000000	1.825740	The car stoped quickly without the expected skidding brought on by locking up the brakes, and the tires bit as it reversed back towards me.
31312	go up	go	up	2.000000	1.885620	"I suppose I should have just said "" daemonic "" creatures, but you never know when you 'll go up against some Dryads!"
31313	fill up	fill	up	2.000000	1.885620	"And he handed Ishmael a bundle of documents filled up and ready for use. """
31314	team up	team	up	2.000000	1.943650	Following the success of our Hogfather Discworld audio book competition, we have once again teamed up with ISIS for a chance to win their new title Jingo.
31315	step up	step	up	2.000000	2.108190	After soft-pedaling the new policy between 1988 -1990, enforcement was stepped up in 1990 and has led to the deaths of many women and children.
31316	blow up	blow	up	2.090910	1.300350	Phyllis was already at the front door, and the instant Mr. Mohun set foot on the threshold, her hand grasped his coat, and......, I am very sorry I blew up the gunpowder and burnt Ada. '
31317	end up	end	up	2.100000	1.286680	He ended up at an Afghan camp with other Uighurs doing construction.
31318	clean up	clean	up	2.100000	1.286680	Very frequently she went through the process of cleaning up, as she called it, and her object in stopping there now was, in part, to see if it did not need her care again. '
31319	meet up	meet	up	2.100000	1.449140	It turns out that she had been secretly meeting up with her estranged father, who is currently on the run from the police for a crime he did n't commit.
31320	line up	line	up	2.100000	1.523880	Here she is lined up between GWR 101 and a L & Y Pug.
31321	set up	set	up	2.100000	1.523880	You do n't have time to get set up perfectly.
31322	clean up	clean	up	2.100000	1.523880	"We must clean up, and we might as well sell out the whole concern, take account of stock, and divide the profits. """
31323	lock up	lock	up	2.100000	1.523880	He has full confidence in White; has been locked up with him for several months; has seen him day and night, and doubtless has thoroughly studied his character.
31324	start up	start	up	2.100000	1.595130	Hi, Starting up and a bit confused as to my options for a new phone line.
31325	take up	take	up	2.100000	1.663330	That takes us up to line five, where her wedding dress (her own outer appearance ) is not as beautiful as a younger woman beneath her ' station '.
31326	catch up	catch	up	2.100000	1.728840	Not sure if he wanted me to follow him, I did so and once we were away from the main road he stopped and I caught up with him.
31327	go up	go	up	2.100000	1.728840	went up for a farewell exhibition with his navy comrades, Lieutenants F. Kivette and F, A. O'Bierne.
31328	break up	break	up	2.100000	1.791960	We broke up basically because we were n't compatible - in a lot of ways.
31329	show up	show	up	2.100000	1.852930	In any case, he posed for a picture in front of the booth, and laughed when we told him it would probably show up on the website.
31330	show up	show	up	2.100000	1.852930	You think it 's going to show up on Google?
31331	cover up	cover	up	2.100000	1.852930	All I try to do is to smile enough to cover up my contortions.
31332	lock up	lock	up	2.100000	1.911950	Levy, who had seen the indictment...... could not be reached, however, and early this morning Clougher was locked up in the Bronx County jail.
31333	wake up	wake	up	2.100000	2.024850	(And think of the agencies: Just when they are waking up to the fact that 30 - second ads are an endangered species, the brands let customers start making the remaining ads, for $10,000 no less!
31334	break up	break	up	2.100000	2.079000	Meanwhile, in a skillet over medium heat, cook sausage until done, breaking up with spoon.
31335	lock up	lock	up	2.100000	2.131770	(at cabin ) If there 's any one locked up below, sure I 'll unlock ' em again.
31336	meet up	meet	up	2.200000	1.316560	You know most of the girls we met up at New London seemed so much older too, yet they really were not.
31337	cover up	cover	up	2.200000	1.549190	It is, admitted that Daugherty destrOyed bank records to cover up his actions and that some of Merton 's Liberty bonds passed to Mr. Miller 's account.
31338	keep up	keep	up	2.200000	1.619330	"As governor she told the party, "" Keep up the good work!"
31339	lock up	lock	up	2.200000	1.619330	""" Being locked up on your own in your studio can make you lose perspective, "" she says."
31340	team up	team	up	2.200000	1.686550	"Now if we team up these different "" tempos "" with the actual work-out we 're doing, we can be in much better sync and find the right beat for our exercise."
31341	break up	break	up	2.200000	1.751190	"In "" The Daredevil in the Mold "", Booth proposes to Hannah and breaks up with her after she rejects his proposal."
31342	pop up	pop	up	2.200000	1.873800	This one popped up across the UK this week thanks to the public sector Unison union, which surveyed 50 local authorities, using the Freedom of Information Act, to establish how much these councils had spent in legal fees defending these claims.
31343	wind up	wind	up	2.200000	1.873800	Old Menendez wound up his line, too, but that girl saw nothing of all this.
31344	follow up	follow	up	2.200000	1.932180	"Follow it up, and you 'll be a rich man some day. """
31345	draw up	draw	up	2.200000	1.988860	5th circle: 2 double, join it to the last purl of 4th circle, 2 double, 1 purl, 1 double 3 times, draw up the cotton.
31346	sign up	sign	up	2.200000	1.988860	You can sign up for track any time to-morrow down at the gym.
31347	lead up	lead	up	2.200000	2.043960	In the following month or so leading up to SXSW, I became obsessed with their harmony-laden acoustic guitar-picking folk music and looked very forward to hearing them live.
31348	set up	set	up	2.200000	2.043960	"Soon he would be coming home to "" set up for himself. """
31349	blow up	blow	up	2.200000	2.097620	When the Canadian Car and Foundry Company 's ammunition plant at Kings ' land, N. J., blew up in 1917, 1,000 families were made homeless.
31350	get up	get	up	2.200000	2.097620	I was up early this morning, on purpose to get all my washing done by the time you came home to-night.
31351	sign up	sign	up	2.200000	2.201010	Well, the fust docter 's shop I cum to had a Sody water sign up, and in I went to git sum.
31352	sign up	sign	up	2.222220	1.394430	All student activists are encouraged to sign up to the forums and get communicating with each other.
31353	lead up	lead	up	2.222220	1.641480	You just never know what it may lead up to.
31354	make up	make	up	2.300000	1.251670	All of these facts, and others of the same nature clearly brought before us by the New Testament itself, must be held firmly in our minds when we make up our theory of what these writings are.
31355	line up	line	up	2.300000	1.337490	They lined up to register; they lined up to pay tuition; they lined up to shake hands with President Culver; they lined up to talk for two quite useless minutes with the freshman dean; they lined up to be assigned seats in the commons.
31356	follow up	follow	up	2.300000	1.418140	This should then be followed up by an appropriately completed Self-certificate of Absence form.
31357	speed up	speed	up	2.300000	1.418140	But about this moment those dreadful shriekings were heard again; again the rumbling and thundering came speeding up out of the night; and once more a flaming great eye flashed by and lost itself in gloom and distance.
31358	start up	start	up	2.300000	1.418140	Such would be the delusion, that when the evil day came, as come it would, the people would start up, as from a dream, and ask them selves if these things could have been true.
31359	clean up	clean	up	2.300000	1.494430	What if I 'm a perfectionist and wo n't release a file without cleaning it up first, by organizing and naming elements?
31360	end up	end	up	2.300000	1.494430	Moon, Mrs. Myers, Marvin, and William Leland all signed the articles of capitulation, and the affair ended up with a grand ball at the Clarendon.
31361	show up	show	up	2.300000	1.494430	"T wo n't be so mighty long ' fo ' de ole creetur 'll show up. """
31362	lock up	lock	up	2.300000	1.567020	So, in de-spair, he locked me up in this rock, threw the key in-to the o-cean, and then jumped in af-ter it and was drowned.
31363	start up	start	up	2.300000	1.567020	Started for Orange Creek this morning to be up here for a week.
31364	blow up	blow	up	2.300000	1.636390	The morning was unusually fresh for these latitudes, and a strong wind was blowing up so heavy a sea in the river, that, if it did not acteally make one sea-sick, it certainly called up very vivid and painful associations.
31365	wake up	wake	up	2.300000	1.828780	"After he 's led ' em to the stake an ' they begin to roast they 'll wake up an ' reckon that there 's something wrong with his white blood. """
31366	build up	build	up	2.300000	1.888560	And it embraces every opportunity to bring under its sway whatevei- will build it up, or would be likely to build up a rival.
31367	wake up	wake	up	2.300000	1.888560	"Oh, why do n't you wake up and be comforted? """
31368	come up	come	up	2.300000	2.057510	"Richling 's eyes followed the pen; his heart came slowly up into his throat. """
31369	clean up	clean	up	2.400000	1.173790	In 1973 in both Korea and Japan, the kids were still cleaning up and burning some of the last war damage.
31370	follow up	follow	up	2.400000	1.264910	His debut novel, Chasing the Dead was one of the best horror novels of 2006 and was quickly followed up by 2007 's equally terrifying Eat the Dark and 2009 's No Doors, No Windows.
31371	cover up	cover	up	2.400000	1.505550	The murder is covered up, and the only witness is the suspect himself, Walter Finch (Robin Williams ) -- a reclusive author of bad detective novels.
31372	get up	get	up	2.400000	1.712700	I get up at 5:00 5:00 a.m. and make coffee then fix my DH (dear husband ) breakfast and pack a big lunch for him before he leaves for work.
31373	follow up	follow	up	2.400000	1.837870	I followed up on this in part two by looking at how us needing to have faith in ourselves so that we can trust in the right things instead of the fears is paramount to stopping the isolation.
31374	follow up	follow	up	2.400000	1.897370	The frontal drive was to have been followed up by the attack of the wings, and it was now planned to carry this out with the assistance of the Crown Prince 's army, which was still intact.
31375	meet up	meet	up	2.444440	1.424000	Six days later however, on 25 March, an attempt to encircle Ali Ishan Bey 's 15,000 men was emphatically repelled; the latter was able to move west to meet up with 5,000 Turkish troops at Dogameh sent down the Tigris to meet him.
31376	start up	start	up	2.444440	1.740050	Most of them started up in the Eighties in response to the last recession.
31377	cover up	cover	up	2.444440	1.943650	She cowers in her bed with the covers up to her chin when someone comes pounding at her dorm room door, then does nothing about it: no reports to school security or to the cop.
31378	live up	live	up	2.444440	2.068280	"There 's a bloke who used to live up the road from me with a mk 3 gsi and that had 20 "" s on it, It looked like something from a cartoon, it was totally out of proportion!"
31379	lock up	lock	up	2.500000	1.178510	Wilkins, you see it done; and come and let me know when he 's locked up!
31380	lock up	lock	up	2.500000	1.269300	Men like you think you can just lock up the key and throw it away without giving the criminals a chnace too eat.
31381	meet up	meet	up	2.500000	1.354010	Our cruising was never far from meeting up with friends on the Canal du Midi, sharing meal 's together in different ports, or a drive out together, to visit the market of the day and stock up on supplies.
31382	clean up	clean	up	2.500000	1.433720	"The fore-cabin was washed and cleaned up till the Ripolin paint and the brass shone with equal brilliance; Ronne decorated the workroom with signal flags, and the good old "" Happy Christmas "" greeted us in a transparency over the door of the saloon."
31383	build up	build	up	2.500000	1.581140	Bear in mind that none of this probably means a thing and that Boras does his magic largely by NEVER ruling any team out of contention in order to build up competition.
31384	pop up	pop	up	2.500000	1.581140	A QWERTY keyboard will pop up allowing you to add lyrics to every note.
31385	speed up	speed	up	2.500000	1.581140	He looked to the sky, blue as ever; and through its serenity, up sped his grateful Ave Maria.
31386	wrap up	wrap	up	2.500000	1.715940	Nut wraps up in a set of Demonwarrior robes - the others do not care about the cold.
31387	lead up	lead	up	2.500000	1.715940	The garden, curiously enough, was a quarter of a mile from the house, and the way to it led up a shallow draw past...... stout hickory cane, tipped with copper, which hung by a leather thong from her belt.
31388	show up	show	up	2.500000	1.779510	Silver shows up the least dirt, but there 's something about black cars that draws me back.
31389	come up	come	up	2.500000	1.779510	In the evening of Wednesday Phyllis was sitting with Ada in the nursery, when Reginald came up with the news that the party downstairs were going to practise country dances.
31390	meet up	meet	up	2.500000	1.779510	We 're not liable to meet up with each other again pronto.
31391	line up	line	up	2.500000	1.957890	They were sent away on a pretext, to spare us the humiliation of anyone spotting them lined up outside our offices.
31392	sign up	sign	up	2.500000	1.957890	For more information on all of NHS Tayside 's Smoke Free Services and to find out about signing up for GIUFB, call 0845 600 9996.
31393	hold up	hold	up	2.500000	1.957890	What angels hold them up, among The ruins of their lives, so long?
31394	start up	start	up	2.500000	2.013840	"cried Hannah, starting up from her loom in extreme surprise. """
31395	wrap up	wrap	up	2.500000	2.013840	""" One of the nurses wrapped it up and did something with lt. """
31396	set up	set	up	2.500000	2.068280	If I was just setting up my own photography studio and shop, I 'd do everything I could to rectify the issues.
31397	go up	go	up	2.500000	2.273030	It had windows enough, at least, to favor the notion of light and freedom; four of them, that must command fine views, --  views, when the curtains were up, and the ice and snow were gone.
31398	dress up	dress	up	2.555560	1.740050	It was a time when we all liked to dress up with arch ostentation and steal our mothers ' make-up.
31399	meet up	meet	up	2.600000	1.173790	I will certainly be meeting up on the 2nd- 5th June with one of our PP-DE cousins, but I 'm always up for an excuse to drink beer...
31400	line up	line	up	2.600000	1.264910	"Whiting 's division is up...... from here to Staunton is perfectly lined with troops, and so crowded that I could hardly ride along. """
31401	clean up	clean	up	2.600000	1.429840	They worked busily all the morning, towing in the Andrew Halloran, cleaning her up and stowing away tackle, making her ready for the winter.
31402	lock up	lock	up	2.600000	1.429840	But my money locked up in his bank, and my daughter 's hand bound to his son, demand it.
31403	dress up	dress	up	2.600000	1.646550	Why, you are a young lady all dressed up in go-to-meet-him clothes.
31404	hold up	hold	up	2.600000	1.712700	"Holding up his hands, he said: "" BDS makes all these claims about their victories."
31405	step up	step	up	2.600000	2.366430	But I do commend the people who stepped up to help.
31406	speed up	speed	up	2.700000	0.823273	""" But what if your clock is running down or speeding up? """
31407	line up	line	up	2.700000	1.159500	All the men wore black tuxedos and lined up near the forest edge.
31408	follow up	follow	up	2.700000	1.159500	"And I 'm following it up, foot by foot. """
31409	wake up	wake	up	2.700000	1.567020	""" If we both go to sleep, we may wake up and find ourselves nowhere."
31410	start up	start	up	2.700000	1.636390	The Collider is scheduled to start up again in 2013 with proton energies of 6.5 TeV.
31411	pick up	pick	up	2.700000	1.766980	Each attendant is responsible for renting their own clothing, but the groom usually picks up the tab.
31412	live up	live	up	2.700000	1.828780	I have n't any father nor mother, and I live up at Millbank.
31413	hold up	hold	up	2.700000	1.888560	At length they came to a stone staircase, which was so dark that you could not see your hand if you held it up before your face.
31414	speed up	speed	up	2.700000	2.002780	Despite speeding up the funding, Metro Transit spokesman John Siqveland said work would not likely begun until after the 2014 MLB All-Star game, if the Interchange site is chosen.
31415	lead up	lead	up	2.700000	2.002780	Against this end, projected, on this side, a square, tower-like appendage to the main structure, around which one must pass to...... upon a staircase leading up.
31416	fill up	fill	up	2.700000	2.057510	My advice is to book way in advance as screenings of films are limited and fill up fast.
31417	wrap up	wrap	up	2.700000	2.057510	Her hands had better be washed and her arm wrapped up.
31418	dress up	dress	up	2.700000	2.110820	here comes a fellow looks like one of them actor fellers, all dressed up like Macbeth.
31419	hold up	hold	up	2.700000	2.263230	When you shape the point of the landside hold it vertical, that is, the edge straight up and down, or plurnb.
31420	take up	take	up	2.700000	2.406010	Illustration: PRUNING AND LAYING DOWN CANES For market or other purposes, we may wish a number of young plants, in which case there is much room for good sense in taking them up.
31421	live up	live	up	2.777780	1.855920	That is my native place -- or, at least, I had lived there from boyhood up, when I removed to Boston.
31422	speed up	speed	up	2.800000	1.229270	Asset manager Stephen Spooner was an early PISCES convert after realizing the potential for speeding up deals.
31423	cover up	cover	up	2.800000	1.316560	The steam from these perceptibly checked the burning, and an hour 's work covered the fire almost entirely up, so far at least as the exposed side of the drift-pile was concerned.
31424	walk up	walk	up	2.800000	1.316560	""" Then up and down Princes street, and away under the shadow of the Castle Hill, Willie and David walked and talked, till the first sunbeams touched St. Leonard 's Crags."
31425	fill up	fill	up	2.800000	1.398410	It is worked...... the circles can be filled up with lace stitches or with wheels, or the pattern may be worked upon Brussels net and the linen cut away.
31426	walk up	walk	up	2.800000	1.475730	As I walk up to the group, a conversation in my head begins.
31427	cover up	cover	up	2.800000	1.549190	"His wife had managed in some way to cover up her whole face with the roses, except her eyes, which were dangerously bright. """
31428	dress up	dress	up	2.800000	1.686550	And one day, I think this was extremely funny, because this lady came up to me, she was all dressed up, beautiful dress, and she had a little dog.
31429	sign up	sign	up	2.800000	1.686550	Volunteers signed up for sentinel duty and the fight was on.
31430	dress up	dress	up	2.800000	1.813530	The head-waiter was a college student, and a perfect gentleman; he was always dressed up in a dress-suit and a white silk neck-tie.
31431	come up	come	up	2.800000	1.873800	"May I come up and talk it over with you? """
31432	catch up	catch	up	2.800000	1.932180	"cried Elsie, catching her up in her arms. """
31433	lead up	lead	up	2.800000	1.988860	Their horses were led up, ready for them to mount and proceed on their journey, when Lady Mabel, plucking a twig from a branch overhead, observed on it several specimens of the kermes.
31434	set up	set	up	2.800000	2.043960	"I 'll set it up now, "" he said."
31435	wake up	wake	up	2.800000	2.097620	"Take the boy away: smother him, choke him...... Wake up, wake up! """
31436	blow up	blow	up	2.800000	2.149940	Item number two on the list is that it is not acceptable to stop Al Qaida blowing things up by giving in to all their demands, which in maximalist form would amount to surrendering the whole of western civilization to a barbarous mediaevalist fundamentalism.
31437	live up	live	up	2.888890	2.315410	Then, there was little Pat Rourke, who lived up the alley, and kept a little black dog named Pompey.
31438	dress up	dress	up	2.900000	1.100500	Leo was all dressed up in that borrowed tuxedo and turned toward the camera for the first time, this girl behind me sucked in her breath suddenly, literally breathless at his appearance.
31439	line up	line	up	2.900000	1.100500	where I lined up at the counter for a deep-dish pie from a colored waitress?
31440	walk up	walk	up	2.900000	1.100500	When he was gone, she walked up and down the room and thought.
31441	wake up	wake	up	2.900000	1.370320	Next thing he knows, he 's waking up all tied up having been drugged by her.
31442	cover up	cover	up	2.900000	1.449140	"What he has done is travel the country holding up the "" Innocence of Muslims "" video to cover up his own foreign policy failure, incite the Muslim rabble and castigate those who would criticize his precious Islam."
31443	get up	get	up	2.900000	1.449140	I got up to congratulate him and shake his hand.
31444	clean up	clean	up	2.900000	1.791960	She 'd follow along behind him, cleaning up his mess.
31445	cover up	cover	up	2.900000	1.791960	I did it, and looked up apprehensively to see if the walls were going to fall on me, but they did n't, and I covered up my head in the bedclothes and felt degraded.
31446	come up	come	up	3.000000	1.154700	And, my darling, I wish you would not come up here without Jane.
31447	clean up	clean	up	3.000000	1.247220	Pretty good to...... winter long the citizens had been throwing garbage into their back yards, to be cleaned up in spring.
31448	team up	team	up	3.000000	1.333330	Two girls that were on the junior varsity cheerleading squad was also teamed up with them.
31449	get up	get	up	3.000000	1.341640	O, I heard voices and was surprised and got up and went to her door.
31450	fill up	fill	up	3.000000	1.414210	Ca n't go downstairs at the mo as the place has filled up with weird people playing Bridge.
31451	walk up	walk	up	3.000000	1.414210	"Do you know what they are walking up and down the sand fur in that sassy shtyle? """
31452	get up	get	up	3.000000	1.699670	The other woman gets up off the floor, with a cruel look in her eye.
31453	get up	get	up	3.000000	1.763830	Heya all, Well i let it run today, took about 20 mins to 30 for it to get up to 110, temp started to go over 110 and I killed the engine.
31454	get up	get	up	3.000000	1.802780	Billy often wished that he could get up on the table.
31455	move up	move	up	3.000000	1.885620	They would move slowly up and down in front of the house, then pause and listen to the music, the tripping of feet, and the sound of merry voices.
