ContextID	ParticleVerb	Base	Particle	Avg	Std	Context
71271	ausreden	reden	aus	2.300000	1.251670	Das Volk aber ließ sich es nicht ausreden, daß der Preuße mit dem Adel unter einer Decke liege.
71272	ausschließen	schließen	aus	2.300000	1.494430	Die Kreditkarte sollte man nie aus den Augen lassen und nur an sicherer Stelle anwenden, denn Kreditbetrug ist nicht auszuschließen.
71273	ausdenken	denken	aus	2.300000	1.494430	Diese hatte sich inzwischen ausgedacht, Forbach sollte für ihren Vater ein besonders präpariertes Traumkissen senden, das sie ihm heimlich unter den Kopf legen würde.
71274	auslasten	lasten	aus	2.300000	1.567020	Unser Lager uns nahe bei den Kaiserlichen auf einer Höhe angewiesen und ausgelastet wurde.
71275	ausrasten	rasten	aus	2.300000	1.636390	Wir setzten unsere Reise ununterbrochen fort, über die Grenze und das Gebirge, und erst am anderen Abhang, durch das hohe Bollwerk von jenem Unglücksboden getrennt, ließ ich mich bewegen, in einem nah ' gelegenen und wenig besuchten Badeort von den überstandenen Mühseligkeiten auszurasten.
71276	ausreifen	reifen	aus	2.300000	1.636390	Ähnlicher Bildungen scheinen in Neustrien und Burgund noch mehrere im Zuge gewesen zu sein, ohne aber zum vollen Stammesherzogtum auszureifen, ehe hier Karl Martell die territorialen Gewalten niederwarf.
71277	ausspielen	spielen	aus	2.300000	1.702940	Morbach spielte seine konditionelle Überlegenheit am Ende des Spiels voll aus und griff weiter beherzt an.
71278	auslassen	lassen	aus	2.300000	1.766980	Zum Thema HP habe ich mich schon an anderen Stellen ausgelassen und viel mehr muß man auch nicht mehr dazu schreiben.
71279	austauschen	tauschen	aus	2.300000	1.766980	Außerdem möchte ich hier noch viele andere Regisseure treffen und mich mit ihnen austauschen, aber leider habe ich so viel zu tun, dass ich noch nicht die Zeit dazu gefunden habe.
71280	ausführen	führen	aus	2.300000	1.766980	Heute den 9. November 1848, große Vorstellung mit neu vorkommenden komischen Szenen und Reitstücken, so wie auch Vorführung dressierter Pferde, zum Beschluß zum Erstenmal Chasser de Arick, große Pantomime mit mehreren Gefechten zu Pferde, ausgeführt sämtlichen Herren der Gesellschaft.
71281	ausbessern	bessern	aus	2.300000	1.888560	Es scheint, daß ein und dasselbe Nest mehrere Jahre nach einander benutzt und nach jeder Brutzeit nur durch einige Wurzeln, Fasern und Flaumfedern ausgebessert und außen mit jener harzigeu Maße überzogen wird.
71282	ausleihen	leihen	aus	2.300000	1.888560	Er muß ausleihen, statt Anleihen zu machen, und zwar leihen auf bewegliches, wie unbewegliches Eigentum, auf hervorgebrachte, wie auf erst hervorzubringende Werte.
71283	ausziehen	ziehen	aus	2.300000	2.002780	Marti hatte dies am wenigsten erwartet; er glaubte, sein Gegner werde nach alter Weise mit dem Pfluge zu Werke gehen wollen, und hatte daher abgewartet, bis er ihn als Pflüger ausziehen sähe.
71284	ausmalen	malen	aus	2.300000	2.311810	Wer nichts von der Sache versteht, kann sich leicht durch solche dreiste Behauptungen verblüffen lassen; in Wirklichkeit ist aber kein Wort davon wahr, daß die Sommer in den Jahren mit vielen Sonnenflecken sich so gestaltet haben, wie der Unglücksprophet den bevorstehenden Sommer ausmalt.
71285	ausreden	reden	aus	2.400000	1.429840	Werde es ihm berichten, habe ihn ja versucht das auszureden, weil es genug kleine arme kitten gibt, aber bringt nichts:evil: coolmami:: w Jaja, sowas mag ich ja besonders gerne.
71286	ausreifen	reifen	aus	2.400000	1.429840	Das System sei &quot; echt positiv &quot;, aber noch nicht ganz ausgereift und daher ver - besserungsfähig.
71287	ausprobieren	probieren	aus	2.400000	1.577620	Schauen Sie sich die Programmbeschreibung einmal an, oder besser noch, probieren sie es einfach mal aus.
71288	ausbessern	bessern	aus	2.400000	1.646550	Während die Seeleute beschäftigt waren, das Bot auszubessern, erschien ein anderer Pottfisch in geringer Entfernung vom Schiffe, betrachtete es eine halbe Minute lang aufmerksam und verschwand wieder in der Tiefe.
71289	ausweiten	weiten	aus	2.400000	1.712700	Unter der Federführung unseres heutigen Ehrenvorsitzendesn Josef Schidloch wurde unser Übungsangebot auf die modernen Anforderungen ausgeweitet.
71290	ausschließen	schließen	aus	2.400000	1.712700	Stellt aber jede Ware ihre eigene Naturalform allen anderen Waren gegenüber als allgemeine Äquivalentform, so schließen alle Waren alle von der allgemeinen Äquivalentform aus und daher sich selbst von der gesellschaftlich gültigen Darstellung ihrer Wertgrössen.
71291	ausführen	führen	aus	2.400000	2.011080	Der wichtigste Artikel dieser Gruppe sind aber Holzkohlen; außer den 8000 t, welche für den örtlichen Consum bestimmt waren, wurden noch 10.000 t im Werte von 1,450.000 Francs ausgeführt.
71292	ausbessern	bessern	aus	2.500000	1.178510	Mit Putz können darüber hinaus auch kleine Schadstellen in der Wand überdeckt oder ausgebessert werden.
71293	ausgeben	geben	aus	2.500000	1.178510	Nach der Erstellung der beiden Fassungen werden diese automatisch miteinander verglichen und die Abweichungen in Form eines Differenzprotokolls ausgegeben.
71294	ausbauen	bauen	aus	2.500000	1.354010	Ich interessiere mich sehr stark dafür, da ich wie ihr wisst mein DA-Wandler stark ausbaue und ich mich immer mehr mit der Verbindung Audio-PC befassen muss.
71295	ausprobieren	probieren	aus	2.500000	1.433720	Gerade in einer Zeit, in der Kinder und Jugendliche zunehmend in Ein-Kind-Familien aufwachsen, brauchen Jugendliche Räume in denen sie sich ausprobieren können und im gemeinsamen Austausch lernen mit Lob, Kritik und anders Denkenden umzugehen.
71296	ausspielen	spielen	aus	2.500000	1.433720	Nach nicht einmal 2 Minuten führte die SVB mit 1:0. Herauszuheben ist, wie die Mannschaft kombinierte und die großgewachsenen Dagersheimer ausspielte.
71297	ausbauen	bauen	aus	2.500000	1.509230	Dieser Erfolg konnte seitdem weiter ausgebaut werden: Mit einer zusätzlichen finanziellen Unterstützung durch &quot; Cycling England &quot; wurde &quot; Bike It &quot; im Schuljahr 2005 / 2006 an 40 weiteren Schulen durchgeführt.
71298	aussprechen	sprechen	aus	2.500000	1.509230	Die medienrechtliche Zulassung wird nicht mehr für ein Verbreitungsgebiet ausgesprochen, da (erst ) mit der Zuteilung der Übertragungskapazitäten die Entscheidung über das Verbreitungsgebiet getroffen wird.
71299	austauschen	tauschen	aus	2.500000	1.509230	Dort kann sich bspw. bei einem gemeinsamen Grillen über die Fachschaftshistorie oder Entwicklung des Fachbereichs und der TU ausgetauscht werden.
71300	ausschauen	schauen	aus	2.500000	1.581140	Auf der Ofenbank hieß es: Ei, Herr, ich glaube nicht, daß Ihr Jemanden trefft unter uns, der zur nächtigen Zeit anders als vorwärts ausschauen will.
71301	ausreifen	reifen	aus	2.500000	1.649920	Hi, ich hatte mal vor 1 Jahr einen Sony SCD 940 XB, gut nicht mehr das aktuellste Modell und sicherlich bei der SACD Wiedergabe nicht ausgereift, aber einen Unterschied konnte ich trotzdem ausmachen.
71302	ausziehen	ziehen	aus	2.500000	1.649920	Da Samstag war, wollten wir noch nicht direkt ausziehen, damit wir nicht letztendlich doch noch ohne Zimmer dastehen, schließlich waren wir mitten im Indian Summer.
71303	ausrotten	rotten	aus	2.500000	1.649920	Freilich, in einem halben Jahre hatte er noch nicht das ganze Unkraut, das sein Vorgänger gesät, ausrotten können; aber man sah doch die neue gute Saat schon aufgehen und konnte leicht voraussagen, wie Alles noch besser kommen werde.
71304	ausbessern	bessern	aus	2.500000	1.715940	Ist die Strasse eben ist es kein Problem aber hier in Kassel sind alle Strassen ausgebessert und somit das Fahren eher unruhig.
71305	ausschließen	schließen	aus	2.500000	1.715940	Wenn bei einem Verbrechen oder Vergehen mehreren Personen das Recht zusteht, daß nur auf ihren Antrag die Bestrafung erfolgen kann, so wird dadurch, daß eine derselben die dreimonatliche Frist versäumt, das Recht der Übrigen zum Antrage auf Bestrafung nicht ausgeschlossen.
71306	ausstoßen	stoßen	aus	2.500000	1.715940	Jede eingehendere Beobachtung lehrt, daß die Vögel für verschiedene Empfindungen, Eindrücke und Begriffe besondere Laute ausstoßen, denen man ohne Übertreibung die Bedeutung von Worten zusprechen darf, da sich die Tiere nicht allein unter sich verständigen, sondern selbst der aufmerksame Beobachter sie verstehen lernt.
71307	ausbessern	bessern	aus	2.500000	1.840890	Den Eingang konnte die Bebe vom Feld aus durch ein zerrissenes Eck der Hecke nehmen, das man glücklicherweise noch nicht ausgebessert hatte; und sie mußte eben so gescheit sein und nur hineingehen, wenn Niemand um den Weg war!
71308	ausbessern	bessern	aus	2.500000	1.900290	Als der Schaden am Strange ausgebessert war, fuhren die Insassen vorsichtig bei dem gefährlichen Hause vorüber.
71309	ausbleiben	bleiben	aus	2.500000	1.900290	Er schien der Kläger infolge der dritten Ladung nicht, so wurde er für immer mit seiner Klage abgewiesen; blieb der Beklagte aus, so wurde er verurteilt, weil seine Gerichtsflucht als Eingeständnis betrachtet wurde.
71310	auswachsen	wachsen	aus	2.500000	2.121320	Am Knospungsort angelangt, wächst dieser zu einer blasenförmigen Erweiterung aus, die sich von ihrem Ursprung, dem Entodermrohr des Stolo loslöst und nun ihre gesetzmässige Gliederung in Peribranchialrohr, Darmrohr u. s. w. eingeht.
71311	auswachsen	wachsen	aus	2.545450	1.752920	Ja, die Episoden wachsen zuweilen zu einer zweiten Handlung aus, die mit der Haupthandlung nur durch die eine oder die andere vermittelnde Person oder einen ideellen Zusammenhäng, nicht aber durch irgend welche Notwendigkeit, die in der Handlung selbst liegt, verbunden sind.
71312	ausreden	reden	aus	2.555560	2.127860	Die Kinder lernen, andere ausreden zu lassen, zu sagen, wie es ihnen selbst geht und was sie möchten.
71313	ausbessern	bessern	aus	2.600000	0.966092	Tänze werden geprobt, die traditionelle &quot; Festkleidung &quot; aus Paradiesvogelfedern, Muscheln und Naturmaterialien wird herausgeputzt und ausgebessert.
71314	ausschauen	schauen	aus	2.600000	1.074970	Das mit dem Mehl hat heute früh an zwei Stellen so ausgeschaut: als ich das Mehl weg gesaugt habe, sah man Abdrücke, aber ich denke, das liegt evtl an der Feuchtigkeit die vielleicht dort am Boden ja sein wird...
71315	ausreden	reden	aus	2.600000	1.264910	Welcher der Größere sei, redet die Parze nur aus.
71316	ausprobieren	probieren	aus	2.600000	1.577620	also wenn man feste donnerkopf am ende einfach zwei ele mit meteorschauer und feuersturm zu den balistas hochstellt kommen ausser denn bossen fast nie gegner überhaupt auf den platz rein... mal ausprobieren funtzt tadellos der rest kann fast urlaub machen.
71317	ausprobieren	probieren	aus	2.600000	1.646550	Staite begnügte sich jedoch hiermit nicht, sondern nahm bereits im Jahre 1848 gemeinschaftlich mit einem Mitarbeiter, Petrie, ein Patent auf eine ganze Reihe von Konstruktionen, die nicht nur ausgedacht, sondern auch vielfach ausprobiert wurden.
71318	ausweichen	weichen	aus	2.600000	1.646550	Und so kam es; Bertold verschwand mit seinem leichten Nachen in der grünen Schilfwand -- noch glänzte sein weißes Segel eine Weile über dem wogenden Rohr, dann verschwand auch die fliehende Mastspitze, und der alte Buchhalter mußte ratlos vor dem bergenden gefährlichen Röhricht ausweichen.
71319	ausrasten	rasten	aus	2.600000	1.712700	Die Felsenmauer gab etwas Schatten und in seine Kühle hatten sich mehrere Landleute zurückgezogen, um auszurasten.
71320	ausreifen	reifen	aus	2.600000	1.776390	Die Früchte sind jetzt gerade voll ausgereift, und die ersten fallen bereits vom Baum.
71321	ausreifen	reifen	aus	2.600000	1.776390	Wenn dann nach geliefert weil 64 Bit noch nicht ausgereift ist ist einfach zu neu es gibt ja noch nichtmal ein Betreibssystem und ohne das gehts nicht.
71322	ausschließen	schließen	aus	2.600000	1.776390	Das Bundessozialgericht (BSG ) schloss 1997 die Kostenerstattung für alternative Heilmethoden zwar nicht grundsätzlich aus, lehnte dies aber im konkreten Fall ab, weil die Methode auch in alternativmedizinischen Kreisen nicht anerkannt und verbreitet sei.
71323	aussprechen	sprechen	aus	2.600000	1.837870	Die Trennung zwischen beiden Erdhälsten ist noch nicht ausgesprochen, aber doch schon angedeutet.
71324	austauschen	tauschen	aus	2.600000	1.837870	Werden Äquivalente ausgetauscht, so erhält der Arbeiter für zwölfstündige Arbeit 6 sh.
71325	ausweichen	weichen	aus	2.600000	1.897370	Du schaust schüchtern zur Seite, doch nimmt sanft dein Kinn in seine Hand und zieht dein Gesicht wieder in seine Richtung, sodass du seinen Augen nicht mehr ausweichen kannst.
71326	auswählen	wählen	aus	2.600000	1.897370	Je nach Carrier, der für die Flugreise ausgewählt wurde, unterscheiden sich die Preise und angeknüpften Bedingungen für die Beförderung dieses Sondergepäcks teils deutlich.
71327	ausbauen	bauen	aus	2.600000	1.955050	Denn der Erstere ist, wie mangelhaft auch sein Fundament sein mag, doch mit großem Scharfsinn und innerer Konsequenz ausgebaut worden; es ist ein System darin, dessen formelle Tüchtigkeit man anerkennen muß, und welches die ihm gestellte Aufgabe in seiner Weise erfüllt.
71328	ausmalen	malen	aus	2.600000	2.011080	Ich mag mir nicht ausmalen, wie sich ein solcher Fehler im Zusammenhang mit der Todesstrafe auswirken würde - d.h. am Beispiel der USA können wir sehen, WIE sie sich auswirken!
71329	ausgehen	gehen	aus	2.600000	2.011080	Das Nichtseide aber kann nicht wirksam sein, jede positive Folge muss von einer positiven Bestimmung und Kraft ausgehen, von der jene negative gleichsam nur der Schatten ist.
71330	ausschneiden	schneiden	aus	2.600000	2.366430	Artcharakter: Schnauze sehr stumpf, Mund eng, Lippen schmächtig, Stirn sehr breit; Schwanzflosse nur schwach ausgeschnitten; der starke Knochenstrahl der Rücken- und Afterflosse fein gezähnt.
71331	auslösen	lösen	aus	2.700000	1.494430	Je stärkere und tiefere Gefühle ein Gedanke auslöst, desto mehr schwindet sein abstrakter Charakter, und diese Wirkung hervorzurufen, ist die Kunst des Gedankendichters; je tiefer und echter also diese Kunst, desto enger berühren sich beide Gattungen der Lyrik.
71332	ausdenken	denken	aus	2.700000	1.567020	&quot; Gott kann unendlich viel mehr an uns tun, als wir jemals von ihm erbitten oder uns ausdenken können.
71333	auslasten	lasten	aus	2.700000	1.567020	ja schon er lastet sie nur nicht komplett aus, bei mir ist jeder Kern nur zu 50 - 60% ausgelastet.
71334	aushändigen	händigen	aus	2.700000	1.702940	Der Auftraggeber ist verpflichtet, die an den Auftragnehmer abgetretenen Forderungen und deren Schuldner bekannt zu geben und alle zum Einzug erforderlichen Angaben zu machen, die dazugehörigen Unterlagen auszuhändigen und den Schuldnern (Dritten ) die Abtretung mitzuteilen.
71335	ausbauen	bauen	aus	2.700000	1.766980	"Einer Meldung des "" Standard "" aus Konstantinopel zufolge, hätte der Sultan, beunruhigt durch die rege Tätigkeit, welche Rußland im Eisenbahnbau in Central-Asien entwickelt, eine Irade erlassen, durch welches die Behörden angewiesen werden, die anatolische Eisenbahn bis Siwas und Ersingjan schleunigst auszubauen."
71336	ausleihen	leihen	aus	2.700000	1.828780	Patrick Kramer wird von Leverkusen II für 1 Jahr ausgeliehen.
71337	ausziehen	ziehen	aus	2.700000	1.828780	Ich stand auf, zog die Strickjacke aus und warf sie achtlos auf den Boden.
71338	austauschen	tauschen	aus	2.700000	1.828780	Sie wisse zwar noch nicht, welchen Mann sie erwählen werde, aber das wisse sie, dass sie nur den nehmen werde, mit dem sie ihre Gedanken werde austauschen können und mit dem sie ihre Gefühle zu teilen imstande sein würde.
71339	ausdrücken	drücken	aus	2.700000	1.888560	Jetzt bin ich bocklos:p so belesen wie Du bist, könntest Du Dich etwas gewählter ausdrücken:D Nee, im Ernst: Schmeiße nur noch eine Frage rein und gehe dann ins Bett - Kopfschmerzen.
71340	ausschneiden	schneiden	aus	2.700000	1.888560	Fahr hin gen Müllem und lasse dir den Geck ausschneiden. (S. Molnheim. )
71341	ausweichen	weichen	aus	2.700000	2.213590	+, indem der weiße König weder die Dame, welche vom feindlichen Springer geschützt wird, selbst nehmen darf, noch auf die Felder a 2 oder b 2, welche vom Laufer oder Springer angegriffen sind, auszuweichen vermag.
71342	austauschen	tauschen	aus	2.800000	1.316560	Wenn Sie im Rahmen Ihrer Arbeit aus dem einen oder anderen Grund E-Mail austauschen, wird es kaum besonders professionell aussehen, wenn Sie eine E-Mail verschicken, deren Text über das Terminalfenster des Empfängers scrollt oder so formatiert ist, daß der Empfänger sie nicht lesen kann.
71343	ausweiten	weiten	aus	2.800000	1.316560	Ich selbst habe mit meinen Eltern kaum Probs, meine Geschwister haben die Grenzen schon genug ausgeweitet (ich bin der jüngste von 3, 1 Bruder, 2 Schwestern ).
71344	ausdenken	denken	aus	2.800000	1.475730	Den hab ich mir nicht ausgedacht, der is so.
71345	ausdenken	denken	aus	2.800000	1.549190	Das Moderatoren Duo Michelle Hunziker und Thomas Gottschalk führten durch einen witzigen Abend mit tollen Wetten, welche die Kinder sich ausgedacht hatten.
71346	ausreden	reden	aus	2.800000	1.619330	Auch gebrach es nicht an allgemeiner Teilnahme, ja das Volk wollte sich es nicht ausreden lassen, daß sie durch ein Glas Limonade vergiftet worden sei, weshalb der König, als er von diesem Verdachte hörte, die Obduktion befahl.
71347	ausbleiben	bleiben	aus	2.800000	1.751190	Ohne Zweifel werden Sie wegen nächtlicher Ruhestörung von der Polizei in Untersuchung gezogen werden, und die Strafe wird nicht ausbleiben.
71348	ausprobieren	probieren	aus	2.800000	1.751190	Der dazu geeignete Ofen, das beste Brennmaterial, die feuerbeständigen Tiegel, der Schmelzfluss, die Eingussformen, -- alles das mußte erst gesucht, gefunden und ausprobiert werden, ehe eine Fabrikation möglich war.
71349	auslösen	lösen	aus	2.800000	1.813530	Die Hingabe des Pfandes (wadium, Wette) erscheint rechtlich als das Versprechen, das Pfand durch Erfüllung des Urteils auszulösen.
71350	ausschließen	schließen	aus	2.800000	1.873800	Wenn eine Anzahl von Wählern, die von Natur und durch die Verhältnisse von der durchschnittlichen politischen Erkenntnis und Erfahrung der Männer ausgeschlossen sind, zur Ausübung aller politischen Rechte zugelassen würden, so würde die zentrale Regierungsgewalt geschwächt werden, und der Staat käme in Gefahr.
71351	ausbauen	bauen	aus	2.800000	1.932180	Diese Akademie wurde dann am 7. Mai 1973 zur eigenständigen Medizinischen Hochschule (MHL ) erhoben, in den folgenden Jahren schrittweise weiter ausgebaut und verfügt heute über eine medizinische und eine technisch-naturwissenschaftliche Fakultät sowie über zahlreiche Sonderforschungsbereiche und Kooperationen mit anderen Hochschuleinrichtungen (44 - 57,78,79 ).
71352	ausspielen	spielen	aus	2.800000	1.932180	"Einmal verstieg sich Wintzingerode zu der kühnen Behauptung: der Grundsatz der Volkssouveränität sei bereits zugestanden: ""die Partie ist angefangen, die Regierungen haben diesen Point vergeben zu können geglaubt; wie sehr sie es bereuen mögen, die Partie muß ausgespielt werden."""
71353	ausstoßen	stoßen	aus	2.800000	1.988860	Während der Demo hetzte &quot; pro NRW &quot; unverhohlen gegen eine &quot; stadtbekannte Großfamilie &quot;, der Vorsitzende Markus Beisicht stieß antiziganistische Parolen aus.
71354	ausreifen	reifen	aus	2.800000	2.299760	Sorten: Zwergmais, Perlmais, Hühnermais, Chinesischer Mais mit verschieden gefärbten Körnern an ein und demselben Kolben, Cinquantino oder Fünfmonatmais, welcher in 130 Tagen ausreift, Pignoletto, etwas größer als der vorige, in 150 Tagen ausreifend.
71355	ausleihen	leihen	aus	2.818180	1.990890	Ein Penny, ausgeliehen bei der Geburt unseres Erlösers auf Zinseszinsen zu 5%, würde schon jetzt zu einer größeren Summe herangewachsen sein, als enthalten wäre in 150 Millionen Erden, alle von gediegenem Gold.
71356	ausreden	reden	aus	2.900000	0.875595	Die Wirtin wollte sie beruhigen und ihr solch wildes Rasen ausreden, aber Fränz stieß sie heftig von sich.
71357	ausweiten	weiten	aus	2.900000	1.197220	Das Sportjahr soll die allgemeine Aufmerksamkeit für &quot; Sport &quot; in der Öffentlichkeit und in der Politik ausweiten, indem es vor allem die Idee des &quot; Sport für Alle &quot; betont.
71358	ausloten	loten	aus	2.900000	1.197220	Deshalb bedürfen die stromaufwärts fahrenden Frachtschiffe auf der Fahrt von Dünamünde nach Riga eines Lotsen, und der Fluss wird jedes Jahr auf Kosten der Regierung neu ausgelotet.
71359	ausreifen	reifen	aus	2.900000	1.286680	Die Köpfe werden nach dem Abblühen, ebenso wie die Dolden des Fenchels, die Rosen der Sonnenblume, die Mohnköpfe etc. in dem Maße als die Samen in den Fruchtständen nach und nach ausreifen, durch Abschneiden vom Stängel geerntet.
71360	ausdenken	denken	aus	2.900000	1.728840	Die Antwort fiel so unbefriedigend aus wie sonst: die Regierung habe verschiedene Pläne ausgedacht um die Sache zu arrangieren, die Massregeln der Engländer würden sie aber durchkreuzen; man möge die Abfahrt des Geschwaders noch aufschieben.
71361	austauschen	tauschen	aus	2.900000	1.852930	Nicht selten verschwinden ganze Mitschriften, Originale werden gegen Kopien ausgetauscht oder einzelne Seiten lösen sich in Luft auf...
71362	ausdenken	denken	aus	2.900000	1.852930	Doch zieht man hier gewöhnlich eine andere freie Hemmung vor, die gerade für die Zwecke solcher genauer Instrumente ausgedacht ist.
71363	ausweiten	weiten	aus	2.900000	1.911950	Die Unermeßlichkeit des Raumes (die Dichter aller Zungen haben solches ausgesprochen) spiegelt sich in uns selbst wider; sie verknüpft sich mit Vorstellungen höherer Ordnung, sie weitet die Seele dessen aus, der in der Stille einsamer Betrachtung seinen Genuß findet.
71364	aushändigen	händigen	aus	2.900000	1.969210	-- Der Agent berechnete die Billettpreise, und händigte Gustav das Geld gegen Quittung aus.
71365	ausweichen	weichen	aus	2.900000	2.024850	""" Und dennoch hat auch bei uns der Tod seine Schrecken, und man versucht ihm auszuweichen, wo er sich auch zeigen mag."
71366	ausschließen	schließen	aus	2.900000	2.079000	Nur der älteste Sohn wurde nach den Grundsätzen der Erstgeburt wieder Lord, die später geborenen erhielten minderen Rang und waren von den Rechten des hohen Adels ausgeschlossen.
71367	ausbessern	bessern	aus	3.000000	1.154700	Aber ich denke mal es sind noch einige Jahre bis STAR TREK 6 - bis dahin wurden die Sicherheitsmaßnahmen doch stark ausgebessert.
71368	ausziehen	ziehen	aus	3.000000	1.490710	Da wollte der Arme sich aus seiner Not helfen, zog den Soldatenrock aus, und wurde ein Bauer.
71369	ausweiten	weiten	aus	3.000000	1.500000	Carmelitta Glockner konnte bestätigen, dass sich die Dance Kids weiterhin großer Beliebtheit erfreuen und sich Nordic Walking zu einer festen Größe im Angebot des SC Seehams ausweitet.
71370	ausmalen	malen	aus	3.000000	1.563470	Peter die vergoldete Kassettierung vor; Correggio malte nur Kuppeln und Halbkuppeln aus.
71371	aussprechen	sprechen	aus	3.000000	1.699670	Lernt im Trailer wie &quot; Etienne &quot; eigentlich ausgesprochen wird und spielt mit dem kleinen Hamster in der rechten Ecke der Seite.
71372	ausweiten	weiten	aus	3.000000	1.699670	Die RSB-Versagungsgründe sollen verschärft und insbesondere ausgeweitet werden auf Straftaten wie Betrug, Untreue, ggf. auch Sachbeschädigung.
71373	ausschütten	schütten	aus	3.000000	1.763830	Übrigens scheint man den heftigen Tadel, den man über die Ernennungen von Katholiken zu Staatsämtern ausgeschüttet, jetzt im Parlament desavouieren zu wollen, eben so wie den lächerlichen, dem Ministerium gemachten Vorwurf, daß Lord O' Connell bei Lord Fortescue zu Mittag gespeist.
71374	ausdenken	denken	aus	3.000000	1.885620	"Ich weiß wie große Summen an Euch versandt wurden -- Ihr dürft nicht scheel sehen, daß auch ich ein einträgliches Geschäft mir ausgedacht habe. """
71375	austauschen	tauschen	aus	3.000000	1.943650	Es entspringt dies seinem allgemeinen Mißverständnis, wonach Tauschwert = Wert, die Form des Werts der Wert selbst ist; Warenwerte also nicht mehr vergleichbar sind, sobald sie nicht aktiv als Tauschwerte fungieren, also nicht realiter gegen einander ausgetauscht werden können.
71376	ausleihen	leihen	aus	3.100000	1.370320	.. ausgeliehen von tinky.. electrostorm heft.. 2 DVD &apos;s / 2 CD &apos;s probleme gibt es nur mit dem depeche mode songs.. sobald das geklärt ist.. kommt die ver - öffentlichung.....
71377	ausrotten	rotten	aus	3.100000	1.449140	Je einsamer das Gebirge, um so häufiger wird es gefunden; da, wo der Mensch schon mehr mit ihm verkehrt hat, ist es bereits ausgerottet.
71378	ausbuchen	buchen	aus	3.100000	1.523880	Mein Hotel ist auch schon fast total ausgebucht und da wird einem bewusst, dass der Frühling fast schon wieder vorbei ist.
71379	ausdenken	denken	aus	3.100000	1.523880	Oder du denkst dir was anderes aus, was das Bett in der Mitte zusammenhält.
71380	ausspielen	spielen	aus	3.100000	1.523880	Da habe ich die letzte Karte ausgespielt -- eine schmutzige Karte... puh!
71381	ausstoßen	stoßen	aus	3.100000	1.595130	Aber heraus kommt nur heiße Luft, wenn man sich bei Gore das verwässerte Kyoto-Abkommen anschaut und bei Beust ein neues Kohlekraftwerk, das 8 Millionen Tonnen CO 2 ausstoßen wird statt der 1,5 Mio. Tonnen des alten Kraftwerks in Wedel.
71382	ausleihen	leihen	aus	3.100000	1.728840	Außerdem kannst Du Unterstützung beim Spanischlernen bekommen und Dir für die Grammatikwiederholung zu Hause eine Grammatik mit Übungen und Lösungen ausleihen oder einen Grundwortschatz Spanisch zum Vokabellernen.
71383	aushändigen	händigen	aus	3.100000	1.852930	Das Akademische Auslandsamt Ihrer Hochschule kann Ihnen mit Sicherheit eine entsprechende Liste aushändigen.
71384	ausgeben	geben	aus	3.100000	1.852930	""" Es ist unstreitig wahr, dass die 1000 £, die ich heute bei A deponiere, morgen wieder ausgegeben werden und ein Depositum bei B bilden."
71385	ausprobieren	probieren	aus	3.100000	1.852930	"19 Jahre aber sind lang genug, es auszuprobieren. """
71386	ausstoßen	stoßen	aus	3.100000	1.852930	Der Stuhl, an welchem sie gestanden hatte, fiel zurück, und das Kind stieß einen gellenden Schrei aus; das Weib aber stürzte gegen den Ofen; dann glitt sie mit einem schwachen Wehlaut auf den Boden.
71387	aussprechen	sprechen	aus	3.100000	1.969210	Aus diesen Formeln, welche den Sinn der Geschichte auszusprechen beanspruchen, ist keine fruchtbare Wahrheit geflossen.
71388	aushändigen	händigen	aus	3.111110	1.691480	Obwohl ich die CD Herrn Janssen persönlich ausgehändigt habe, kam keine Antwort.
71389	ausreden	reden	aus	3.200000	1.475730	Er gab sich die größte Mühe, Oswald, dessen Angst mit jeder Stunde wuchs, je später es wurde, ohne daß ärztliche Hilfe erschien, seine Befürchtungen auszureden.
71390	ausgeben	geben	aus	3.200000	1.619330	fangen wir mal anders an wieviel möchtest du denn ausgeben ich fliege seit jahren und könnte evtl. weiterhelfen.
71391	ausschütten	schütten	aus	3.200000	1.686550	Erst eine 1902 nach Norwegen und Spitzbergen unternommene äußerst eindrucksvolle Reise brachte ihn auf den Gedanken, das übervolle Herz auch vor der Allgemeinheit auszuschütten, u. dem ersten wohlgelungenen Wurf folgten dann bald weitere, die nicht weniger freundlich begrüßt wurden.
71392	ausgeben	geben	aus	3.200000	1.873800	Ob das nur eine Schutzbehauptung ist, um kein Geld für neue Saiten ausgeben zu müssen, sei dahingestellt...
71393	ausreifen	reifen	aus	3.200000	1.873800	Das Reifen des Hafers erfolgt sehr ungleich, indem nicht nur die einzelnen Pflanzen eines Feldes, sondern auch die Körner an einer Pflanze zu verschiedenen Zeiten ausreifen.
71394	ausreißen	reißen	aus	3.200000	2.299760	Unsere Kunden werden trotzdem vernünftig behandelt, wir reissen uns trotzdem alle Beine und Arme aus... und dabei geht es nur um schnöden Draht; nicht um Menschenleben!
71395	ausweiten	weiten	aus	3.222220	1.563470	Der nördliche Arm, die Ost-Schelde, weitet sich an der Mündung bis zu einer Breite von nahezu 8 km aus.
