ContextID	Compound	Mod	Head	ModAvg	ModStd	HeadAvg	HeadStd	Context
52608	Stahlwerk	Stahl	Werk	4.800000	0.632456	4.100000	1.370320	Schon im Jahre 1879 wurde von den deutschen Eisenwerken Hörde und Rheinische Stahlwerke bei Ruhrort das Verfahren eingeführt und wesentlich vervollkommnet.
52609	Stahlwerk	Stahl	Werk	4.700000	0.674949	4.200000	0.918937	Reisende ges.: für ein Kurz u. Strumpfwarengeschäft, Droguengesch., Weinhandel., Gummiwaarengesch., größeres belgisches Stahlwerk.
52610	Stahlwerk	Stahl	Werk	4.000000	1.699670	4.200000	1.032800	Die neuen Stahlwerke zu Couillet und Marchienne-au-Pont wurden Anfang des Jahres in Betrieb gesetzt.
52611	Stahlwerk	Stahl	Werk	4.900000	0.316228	4.300000	1.059350	"Vor diesem Hintergrund hat das Bundesarbeitsgericht 1991 entschieden, dass der Einsatz von "" Flämmern "" in einem Stahlwerk in Bremen die praktisch die gleiche Arbeit machten wie die Flämmer, die der Arbeitgeber beschäftigt, nicht mitbestimmungspflichtig gemäß § 99 BetrVG ist."
52612	Stahlwerk	Stahl	Werk	5.000000	0.000000	4.500000	0.707107	Freizeithöhepunkt am Freitag - und Samstagabend waren zunächst das Sommerfest mit den Kolleginnen und Kollegen des Stahlwerkes Salzgitter im Freien am Salzgitter See.
52613	Stahlwerk	Stahl	Werk	4.800000	0.421637	4.600000	0.699206	Diese Frau hatte keinen Erben für ihre Reichtümer, und als ich zufällig eines Tages eine Arbeit im Stahlwerk suchte, nahm sie mich in ihr Haus, wo ich alle Schuhe putzen musste.
52614	Stammesführer	Stamm	Führer	3.000000	2.211080	4.500000	0.707107	Ich heiße David Breidt, bin 22 Jahre alt und komme aus dem Gau Saar, genauer gesagt aus dem Stamm Scheidter Haufen, wo ich auch noch als Stammesführer aktiv bin.
52615	Stammesführer	Stamm	Führer	4.000000	1.414210	4.500000	0.849837	Der Stamm hat einen Stammesführer, mehrere Stellvertreter und einen Schatzmeister, die von allen Mitgliedern des Stammes gewählt werden.
52616	Stammesführer	Stamm	Führer	3.100000	2.131770	4.500000	0.971825	Dann gab der Wachposten einem anderen Krieger zu verstehen, das er dem Stammesführer bescheid geben sollte.
52617	Stammesführer	Stamm	Führer	3.300000	2.002780	4.600000	0.966092	54 Am achten Tag kam der Stammesführer der Manassiter, Gamliël, der Sohn Pedazurs.
52618	Stammesführer	Stamm	Führer	3.700000	1.888560	4.700000	0.674949	Später mussten sie sich gegen die von Osten kommenden Germanen wehren, und kämpften in Stammesfeden aus Machtgier der verschiedensten Stammesführer untereinander.
52619	Stammwerk	Stamm	Werk	1.500000	1.649920	3.600000	1.646550	Der neue BMW 3 er feierte die Weltpremiere in München 7 Vorstände von BMW waren vor Ort, 7 neue BMW 3 er Fahrzeuge wurden im Stammwerk in München gezeigt.
52620	Stammwerk	Stamm	Werk	1.100000	1.286680	3.800000	2.097620	Ford in Saarlouis Das Stammwerk in Saarlouis fertigt die Modelle Ford Focus, Ford Focus ST, Ford Focus Turnier sowie den Ford Kuga und den Ford C-MAX.
52621	Stammwerk	Stamm	Werk	2.200000	2.097620	4.200000	1.619330	Der Autofabrikant plant die Aufstockung seiner unbefristeten Mitarbeiterzahl um rund 200, die ausschließlich im Stammwerk Zuffenhausen, einem Stadtteil von Stuttgart, erfolgen soll.
52622	Stammwerk	Stamm	Werk	2.500000	1.433720	4.400000	0.966092	Tatsächlich war sie damals auf Siemens beschränkt, genauer auf das Stammwerk in Erlangen.
52623	Stammwerk	Stamm	Werk	2.000000	1.699670	4.400000	1.577620	Sie wollen gegen die Schließung des Ford-Werkes in Genk direkt vor und ganz offensichtlich auch im Stammwerk in Köln Niehl protestieren.
52624	Standardwerk	Standard	Werk	4.454550	0.687552	3.272730	1.737290	Laut Mittelungen von BDV und HUK Coburg sollen mehr als 1.000 Textzeilen im Standardwerk der Versicherungsbedingungen überarbeitet worden sein.
52625	Standardwerk	Standard	Werk	3.800000	1.686550	3.300000	1.567020	Ein aktualisiertes Normenverzeichnis, die Einführung in das neue EMV-Gesetz sowie ein Leitfaden zur Erlangung der EMV-Konformität bzw. des CE-Kennzeichens für elektrische und elektronische Produkte runden die 5. Auflage dieses beliebten Standardwerks ab.
52626	Standardwerk	Standard	Werk	3.800000	1.135290	3.400000	1.646550	""" Alle, oder wenigstens fast alle Mütter, erziehen ihre Töchter für die Ehe; darf man behaupten, daß sie dieselben so gut wie möglich vorbereiten? "" zitiert Professor Forelle in seinem Standardwerk "" Die sexuelle Frage "" die Schweizer Pädagogin, Frau Schmied-Jäger."
52627	Standardwerk	Standard	Werk	4.700000	0.674949	3.600000	1.429840	"Das Gelbe von GU "" gliedert sich in eine Reihe verschiedener Kochbücher ein, die von sich behaupten, das Standardwerk schlechthin zu sein."
52628	Standardwerk	Standard	Werk	3.800000	1.751190	4.000000	1.632990	"ein Standardwerk sind die "" Vorbereitungshilfen für Kinderstunden "" im born-Verlag."
52629	Standardwerk	Standard	Werk	3.900000	1.663330	4.100000	0.994429	Suchen Sie Literatur zu aktuellen Kinofilmen, Standardwerke oder Ideen für das Arbeiten mit Filmen im Unterricht?
52630	Startphase	Start	Phase	4.600000	1.264910	4.300000	1.251670	Trotz guter Thermik verlor das Team in der Startphase überraschend an Höhe und prallte gegen das Dach einer Almhütte.
52631	Startphase	Start	Phase	4.600000	1.264910	4.300000	1.567020	Liebe Gleitschirmfreunde, Wir haben in der Startphase des INFINITYS das System nicht beworben, obwohl es konstruktiv verankert war, da wir produktionstechnisch nicht für die Wirksamkeit garantieren konnten....
52632	Startphase	Start	Phase	4.444440	0.726483	4.333330	1.322880	Ansonsten ist noch erwähnenswert, dass es weiterhin zu einfach ist, bereits in der Startphase Plätze gutzumachen.
52633	Startphase	Start	Phase	4.900000	0.316228	4.700000	0.483046	Sie können auch versuchen, die Vögel bereits in der Startphase zu erwischen, oder Sie konzentrieren sich generell auf tief fliegende Kulturfolger wie Möwen.
52634	Startphase	Start	Phase	4.900000	0.316228	4.700000	0.674949	Ein Entsorgungsunternehmer brachte es kürzlich auf den Punkt: Eigentlich wollte ich nach der Startphase Industrieabfälle entsorgen, aber inzwischen habe ich den Schwerpunkt auf Abbruch verlegt.
52635	Stirnlampe	Stirn	Lampe	3.800000	1.751190	4.700000	0.674949	"Nur, weil Menschen mit einfachen Mitteln - (Zitat:) ""... und dann sieht man dank Nachsichtgerät eine Gruppe von Jugendlichen, die mit Skizze, Brettern, Stirnlampen und Wasserwaage durchs Feld ackern und ein beeindruckend harmonisches, planetenumlaufbahnähnliches Gebilde ins Korn trampeln."
52636	Stirnlampe	Stirn	Lampe	4.400000	0.966092	4.800000	0.421637	Da aber zuerst der Strom leider mal wieder fehlte (das passiert ca. 3 - 4 Stunden am Tag ), konnten wir uns trotz Stirnlampe nicht waschen.
52637	Stirnlampe	Stirn	Lampe	4.300000	1.251670	4.800000	0.421637	Sie schnallt sich die Stirnlampe um und packt die Sprühdosen aus.
52638	Stirnlampe	Stirn	Lampe	3.800000	1.686550	4.900000	0.316228	Die Stirnlampe verfügt über 2 verschiedene Leuchtmittel eine weiße Power LED und eine rote LED für vielseitige Einsatzmöglichkeiten.
52639	Stirnlampe	Stirn	Lampe	4.100000	1.728840	4.900000	0.316228	So war die Lage etwas entspannter, und trotzdem herrschte reges Treiben im Kurpark und den angrenzenden Gebieten, wie man an den auf und ab tanzenden Lichtern der mehr oder weniger großen Stirnlampen erkennen konnte.
52640	Stockwerk	Stock	Werk	1.200000	1.813530	0.200000	0.421637	"Diese Erwartung hat sich aber nicht erfüllt, denn das "" Journal "" kündet eine neue, wegen ihrer Gefährlichkeit einfach verblüffende Konkurrenz an, nämlich ein Wett- Treppensteigen bis zum zweiten Stockwerk des Eiffelturmes."
52641	Stockwerk	Stock	Werk	0.900000	1.595130	0.700000	0.948683	Einen Teil der Zeit nach dem Mittagessen brachten wir in den Zimmern des ersten Stockwerkes zu.
52642	Stockwerk	Stock	Werk	2.200000	2.149940	0.800000	0.788811	Diese Stockwerke haben gutes Licht und sind mit hydraulischen Aufzügen versehen.
52643	Stockwerk	Stock	Werk	2.000000	2.000000	0.800000	1.229270	Ich komm an eine Truhe im dritten Stockwerk nicht ran.
52644	Stockwerk	Stock	Werk	2.200000	2.201010	0.900000	1.595130	Nach einem von Bauamtmann Hoefl ausgearbeiteten Plan wird auf die Tuerme ein weiteres Stockwerk mit Kuppel aufgebaut werden, so daß dieselben um etwa 50 Meter hoeher wuerden.
52645	Stockwerk	Stock	Werk	2.300000	2.406010	1.000000	1.632990	Das ganze Stockwerk war eigentlich ein gewöhnlicher O-Bahnhof, in den die schwebenden Züge des öffentlichen Nahverkehrs von Westen her durch ein Tor ins Gebäude fuhren und im Osten wieder heraus.
52646	Stockwerk	Stock	Werk	2.111110	2.315410	1.111110	1.536590	Werden Ziegel von den bisher vorgeschriebenen Dimensionen verwendet, so muß die Hauptmauer im obersten Stockwerke, falls die Zimmertiefe in diesem Stockwerke 6m nicht überschreitet, eine Dicke von wenigstens 45zm, falls aber die Zimmertiefe in diesem Stockwerke 6m überschreitet, eine Dicke von 60zm erhalten.
52647	Stockwerk	Stock	Werk	2.900000	2.183270	1.200000	1.316560	Sie lenkt den Blick nach Oben, wenn man in einem der unteren Stockwerke steht, bzw stellt eine Sichtverbindung von Oben nach Unten her, wenn man von einem der oberen Stockwerke aus schaut, sie unterstreicht in jedem Fall die vertikale Bewegung der gesamten Installation.
52648	Stockwerk	Stock	Werk	3.000000	2.211080	1.300000	1.418140	Solltest du den Schlüssel, den man sich mithilfe des Greifhakens in K 3 sichern konnte, dabei haben, kannst du die Tür ganz im Nordosten des Stockwerks öffnen.
52649	Stockwerk	Stock	Werk	1.700000	2.110820	1.600000	1.712700	Die Hauptmauern der Wohngebäude müssen im obersten Stockwerke wenigstens 0,45m dick sein, und sind in jedem Stockwerke nach abwärts um je 15zm zu verstärken.
52650	Stoffhose	Stoff	Hose	4.900000	0.316228	4.700000	0.948683	Alberto-Retro-Ceramica -1635 - Stanley -995 Alberto Retro Ceramica 1635 / Stanley / 995 Alberto Ceramica - das Original Klassische Stoffhose in modischer Form STANLEY aus Ceramica mit UV-Schutz, knitterarm und Temperatur ausgleichend Alberto gilt als der Pionier bei der Verwendung des High-Tech-Materials Ceramica.
52651	Stoffhose	Stoff	Hose	4.500000	1.080120	4.900000	0.316228	""" Tage, Wochen, nein Monate und endlose Papiertaschentücher weiter gab ich nach, und trug Hemden, Pullunder (Ãrrrgh ) und Stoffhosen."
52652	Stoffhose	Stoff	Hose	4.800000	0.421637	4.900000	0.316228	Allerdings trägt er dieses Mal nicht seine Priesterrobe, sondern eine schwarze Stoffhose, dazu passend ein weißes Hemd und seine berühmte rote Sonnenbrille.
52653	Stoffhose	Stoff	Hose	5.000000	0.000000	5.000000	0.000000	Meltin Pot MIAMBI Stoffhose grau: Cooler Casual-Look: die graue Stoffhose MIAMBI von Meltin Pot!
52654	Stoffhose	Stoff	Hose	4.800000	0.632456	5.000000	0.000000	Neben Jeans und Stoffhosen findet Ihr bei uns auch eine große Auswahl an modisch aktuellen Oberteilen, Jacken, Röcken und Kleidern ist für jeden Geldbeutel und Geschmack ist etwas dabei.
52655	Strafprozess	Strafe	Prozess	4.200000	1.619330	4.300000	1.159500	Nach Artikel 27 Abs. 6 der Niedersächsischen Verfassung finden auf die Erhebungen dieses Parlamentarischen Untersuchungsausschusses die Vorschriften über den Strafprozess sinngemäß Anwendung.
52656	Strafprozess	Strafe	Prozess	4.800000	0.421637	4.300000	1.337490	Sie offenbart nämlich, dass dieser Verteidiger scheinbar eine, meiner Meinung nach kreuzgefährliche Haltung zu seiner Aufgabe im Strafprozess hat.
52657	Strafprozess	Strafe	Prozess	4.200000	1.316560	4.500000	1.269300	Die amerikanischen Zivilprozesse sind leichter zu gewinnen als die Strafprozesse, denn da reicht es, wenn die Indizien gegen den Prozessgegner schwerer wiegen als jene, die ihn entlasten, so die...
52658	Strafprozess	Strafe	Prozess	4.500000	0.707107	4.600000	0.699206	Mihai Vladescu Verteidigungsrechte im Strafprozess in Zürich, Bern und Basel zwischen 1770 und 1870.
52659	Strafprozess	Strafe	Prozess	4.800000	0.421637	4.900000	0.316228	Die Vergangenheitsform habe ich gewählt, weil der Strafprozess heute mehr einem Verwaltungsverfahren mit den entpsrechenden Konsequenzen ähnelt, als einem fairen Verfahren.
52660	Strafsache	Strafe	Sache	4.500000	1.080120	2.000000	1.563470	Laienrichter oder Schöffen kommen bei den Senaten des Oberlandesgerichts bis auf wenige Ausnahmen nicht zum Einsatz, auch in den Strafsachen nicht.
52661	Strafsache	Strafe	Sache	4.400000	1.074970	2.300000	1.636390	Es genügt, daß in einer Strafsache, welche zu der Verurteilung eines Angeschuldigten in eine der genannten Strafen geführt hat, ein falsches Zeugnis zu dessen Nachteil abgelegt worden ist.
52662	Strafsache	Strafe	Sache	4.700000	0.674949	2.300000	1.766980	Beschluss: Strafsache In pp. hat der 1. Strafsenat des OLG Hamm am 27.01.2014 beschlossen.
52663	Strafsache	Strafe	Sache	4.500000	0.527046	2.500000	1.080120	Beschluss: Strafsache gegen U.C. wegen Vergewaltigung, (hier: sofortige Beschwerde gegen die erneute Ablehnung der Wiederaufnahme des Verfahrens sowie gegen die Ablehnung des Antrags auf Aufschub der Strafvollstreckung ).
52664	Strafsache	Strafe	Sache	4.600000	0.516398	2.500000	1.715940	1. Die Beamten der Staatsanwaltschaft haben den dienstlichen Anweisungen ihres Vorgesetzten nachzukommen und zwar, wie die Motive zum Gerichtsverf.Gesetz S. 165 (Hahn S. 149 ) erläuternd bemerken, nicht nur den allgemeinen Anordnungen, sondern auch den in einer speziellen Strafsache ergehenden Anweisungen.
52665	Strafsache	Strafe	Sache	4.400000	0.699206	2.600000	1.577620	Vor einem Erkenntnissenate des hiesigen Landesgerichtes in Strafsachen hatten sich zehn Bauern, welche in der Nacht vom 19. August acht Borstenschweine aus Rumänien nach der österreichischen Grenze herübergeschwärzt hatten, zu verantworten.
52666	Strafsache	Strafe	Sache	4.000000	1.333330	2.700000	1.888560	Darüber hinaus gibt das Europäische Parlament politische Impulse und engagiert sich so in den Bereichen Gemeinsame Außen - und Sicherheitspolitik, Polizeiliche und Justizielle Zusammenarbeit in Strafsachen und Beziehungen zu den Entwicklungsländern.
52667	Strafsache	Strafe	Sache	4.900000	0.316228	2.800000	1.873800	Was das gemeine Strafrecht als solche anerkennt, das hat es anerkennen wollen für alle Strafsachen, die vor den ordentlichen Gerichten zu verhandeln sind.
52668	Strafsache	Strafe	Sache	3.900000	0.875595	3.000000	1.632990	Der zweite Abschnitt (Art. XIII.-XXVII. ) umfaßt diejenigen Vorschriften, welche sich auf die Kompetenz und das Verfahren in Strafsachen beziehen.
52669	Strafsache	Strafe	Sache	4.500000	1.269300	3.000000	1.943650	Der Bundesgerichtshof legte diese Frage nun dem Großen Senat für Strafsachen vor, der für die Beantwortung grundsätzlicher Fragen zuständig ist.
52670	Streitsache	Streit	Sache	4.500000	1.581140	2.100000	1.595130	Durch die Erhebung der Klage wird die Rechtshängigkeit der Streitsache begründet.
52671	Streitsache	Streit	Sache	4.200000	1.316560	2.300000	1.702940	In derselben Weise wie im Formularprozeß ging auch im Legis-Actionenproceß eine längere formlose Verhandlung, worin beide Parteien den Stand der Sache erzählten, der formellen Konstituierung und Fixierung der Streitsache in Gestalt der Legis Actio voraus.
52672	Streitsache	Streit	Sache	4.200000	1.549190	2.300000	1.888560	In der Streitsache zwischen dem Stuttgarter Verlag Eugen Ulmer und der Technischen Universität Darmstadt über die elektronische Speicherung von Lehrbüchern hat das Frankfurter Landgericht ein Urteil gefällt.
52673	Streitsache	Streit	Sache	4.000000	1.322880	2.777780	1.715940	Der König konnte nämlich jede Streitsache mit Umgehung des Volksgerichtes an seinen Hof ziehen, so dass das nachmals sogenannte Jus evocandi der deutschen Reichsgerichte zwar nicht dem Namen, aber der Sache nach schon in der fränkischen Zeit vorhanden war.
52674	Streitsache	Streit	Sache	4.700000	0.674949	2.900000	1.286680	Wenn die Art der Streitsache es rechtfertigt, weist die Behörde einer bedürftigen Partei auf begründetes Gesuch hin für das Beschwerdeverfahren einen nach dem Anwaltsgesetz zur Parteivertretung zugelassenen Anwalt zu (§ 204 Abs. 2 VRG ).
52675	Streitsache	Streit	Sache	4.900000	0.316228	3.000000	1.490710	Therese zuckte die Achseln und brach ab, nahm auch nicht Veranlassung darauf zurückzukommen und zwar um so weniger, als sich das, was ihr die Mama in dieser Streitsache begütigend gesagt hatte, sehr bald erfüllen sollte.
52676	Streitsache	Streit	Sache	4.500000	0.849837	3.100000	1.449140	(6 ) Anhängige Streitsachen und strafrechtliche Untersuchungen können weder durch den Landtag noch durch die Ministerien oder sonstige Verwaltungsbehörden gehemmt, von den Gerichten erkannte Strafen können nur nach den Vorschriften dieser Verfassung oder der Verfassung des Deutschen Reiches gemildert oder erlassen werden.
52677	Streitsache	Streit	Sache	4.700000	0.674949	3.100000	1.852930	Da somit die Frage des Wohnsitzes bzw. der Berechtigung zum Fahren mit einem deutschen Führerausweis nicht mehr streitig ist, kann auf eine Rückweisung der Streitsache an die Vorinstanz zufolge Verletzung des rechtlichen Gehörs verzichtet werden.
52678	Streitsache	Streit	Sache	4.200000	1.549190	3.200000	1.813530	Die erste Section regelt die Befugnis des Patentkommissars und der Parteien, eidliche Erklärungen und Zeugenaussagen in den vor dem Patentamte schwebenden Streitsachen zu erfordern.
52679	Streitsache	Streit	Sache	4.900000	0.316228	3.700000	1.251670	2.3. Eine besondere Beziehung zur Streitsache kann durch eine besondere räumliche Nähe gegeben sein.
52680	Strumpfhose	Strumpf	Hose	3.400000	1.837870	3.300000	2.057510	Lästig finde ich auch Behauptungen wie Strumpfhosen wären nicht ausgebeult, im Gegensatz zu langen Unterhosen.
52681	Strumpfhose	Strumpf	Hose	4.500000	0.849837	3.400000	1.173790	Ob diese Strumpfhosen auch den Unterleib mit bedeckten und hier mit Nesteln oder Bändern an einander befestigt waren, läßt sich nicht entscheiden, da bei dem langen Rock des Mannes Abbildungen nicht zu Hilfe kommen.
52682	Strumpfhose	Strumpf	Hose	3.900000	0.875595	4.000000	1.414210	Gott sei Dank sind meine Nachbarn nicht da, die hätten sicher sonst die Klapsmühle verständigt *griiins* Strumpfhosen eignen sich auch noch gut zum aufbinden von Tomatenstauden, wenn man Spitzendeckchen in der Waschmaschine waschen will, gibt man sie in eine Strumpfhose und sie verzerren sich nicht.
52683	Strumpfhose	Strumpf	Hose	3.900000	1.449140	4.000000	1.699670	Es ist aber glaublich, da nie mit den ritterlichen Strumpfhosen der sogenannten Bruche zugleich Erwähnung geschieht.
52684	Strumpfhose	Strumpf	Hose	4.363640	0.809040	4.090910	1.446000	Müheloses Ausziehen von allen Typen Kompressionsstrümpfen und Strumpfhosen mit offener und geschlossener Fußspitze.
52685	Strumpfhose	Strumpf	Hose	4.500000	0.707107	4.400000	0.516398	"Die Überschrift des Forums ist "" Forum für Strickstrumpfhosen, Strumpfhosen und alles was dazugehört ""."
52686	Strumpfhose	Strumpf	Hose	4.700000	0.483046	4.400000	0.966092	Ich habe oft über eine konkrete Antwort nachgedacht, die mir als Mann das tragen von Strumpfhosen verbietet bzw. warum Strumpfhosen für Männer ungeeignet sein sollen.
52687	Strumpfhose	Strumpf	Hose	3.800000	1.686550	4.600000	0.699206	Noch sehe ich ihn deutlich vor mir, wie er in eleganter heller Strumpfhose, schwarzem Frack und weißem Hut nach unserem großen Garten in der Lehmgasse kam, um Abschied zu nehmen.
52688	Stückwerk	Stück	Werk	2.100000	1.595130	0.900000	0.994429	Damit vernachlässigen sie leider eine der ersten Pflichten des Forschers; dadurch zwingen sie Den, welcher sich mit der Erforschung und Beschreibung des Tierlebens befaßt, ein trauriges Stückwerk zu liefern, -- wie ich es hier geben mußte, weil ich es nicht besser bieten konnte.
52689	Stückwerk	Stück	Werk	2.700000	1.828780	1.500000	1.354010	Unser Wissen ist Stückwerk, und unsere besten Exerzitien bleiben Stückwerk, die buntesten Seifenblasen zerplatzen, und die derbsten Prügel fühlt man eine Stunde nachher nicht mehr.
52690	Stückwerk	Stück	Werk	3.300000	1.494430	1.700000	1.337490	Wenn aber kommen wird das Vollkommene, so wird das Stückwerk aufhören.
52691	Stückwerk	Stück	Werk	2.600000	1.712700	2.000000	1.563470	"Paulus bringt es im ersten Korintherbrief auf den Punkt: "" Stückwerk ist unser Erkennen, und Stückwerk unser prophetisches Reden."
52692	Stückwerk	Stück	Werk	3.500000	1.269300	2.000000	1.699670	"In 1. Korinther 13,9 steht "" Denn unser Wissen ist Stückwerk, und unser Weissagen ist Stückwerk "" Ich habe aber schon Jacob geschieben, dass die Bibel ein abgeschlossenes Stückwerk ist."
52693	Stückwerk	Stück	Werk	3.500000	1.715940	2.200000	1.475730	Dadurch kam kein Spielfluss auf und wir mussten uns mit Stückwerk zufrieden geben.
52694	Stückwerk	Stück	Werk	3.700000	1.251670	2.200000	1.873800	Es sei an der Zeit, das Stückwerk zu beenden.
52695	Stückwerk	Stück	Werk	2.600000	1.776390	2.400000	1.955050	Wir dürfen es nicht verschmähen, uns einige Augenblicke von einigen dieser Gebräuche zu unterhalten und wollen mit den Maurern anfangen, wiewohl das, was der Verfasser nach vielem Fragen und Forschen von ihnen hat erhalten können, nur Stückwerk ist.
52696	Stückwerk	Stück	Werk	3.100000	1.791960	2.700000	1.636390	Flick- und Stückwerk aus den Tagebüchern und Briefen eines Schneidergesellen, 1861. -
52697	Stückwerk	Stück	Werk	3.300000	1.636390	2.700000	2.057510	Die Arbeit des Mannes in Staat und Volkswirtschaft mag dabei als die bedeutungsvollere erscheinen; sie ist doch für jeden einzelnen Mitarbeiter ein arbeitsteiliges Stückwerk, dessen Resultate das Individuum oft gar nicht, oft erst spät übersieht.
52698	Säuberungsaktion	Säuberung	Aktion	4.200000	1.751190	3.900000	1.663330	Diese Säuberungsaktion der Ahmadiyya Muslim Gemeinde Deutschland eV findet in vielen deutschen Städten statt.
52699	Säuberungsaktion	Säuberung	Aktion	4.600000	0.516398	4.200000	1.032800	Kurz nach 10 Uhr macht sich die Müllsammeltruppe auf den Weg zur Säuberungsaktion.
52700	Säuberungsaktion	Säuberung	Aktion	2.700000	2.162820	4.300000	1.567020	Sie beschreibt darin die Vertreibungen und Hinrichtungen auf offener Straße, berichtet von den politischen und ethnischen Säuberungsaktionen, schildert den Mord an ihrem Mann und das lange Siechtum ihrer Tochter und legt Zeugnis ab vom täglichen Kampf ums nackte Überleben.
52701	Säuberungsaktion	Säuberung	Aktion	3.100000	1.911950	4.600000	0.699206	Uniformierte Todesschwadrone foltern, morden und vergewaltigen bei ihren Säuberungsaktionen.
52702	Säuberungsaktion	Säuberung	Aktion	2.700000	2.263230	4.600000	0.966092	Seine Einheit erhält den Befehl, in einem Teil des Landes Säuberungsaktionen unter Zivilisten durchzuführen.
52703	Südrand	Süd	Rand	5.000000	0.000000	4.100000	1.663330	Das Pietzmoor liegt am Südrand des Naturschutzgebietes Lüneburger Heide bei Schneverdingen und umfasst heute noch eine Fläche von ca. 2,5 km ²....
52704	Südrand	Süd	Rand	4.700000	0.674949	4.200000	1.032800	Die Landschaft, die Tacitus beschreibt, ist so außergewöhnlich, dass man sie tatsächlich mit einiger Wahrscheinlichkeit orten kann: Sie liegt wohl bei Dülmen, nördlich von Haltern, am Südrand des Münsterlandes.
52705	Südrand	Süd	Rand	4.700000	0.674949	4.200000	1.135290	Das BEST WESTERN Domicil Hotel liegt malerisch im Herzen des Aller-Leine-Tals in Hodenhagen, direkt am Flussufer der Aller, am Südrand der Lüneburger Heide.
52706	Südrand	Süd	Rand	4.400000	1.349900	4.200000	1.619330	Deshalb wollten wir uns am Tag vor der Finsternis, Samstag, den Südrand des Grand Canyon ansehen, um dann am Nachmittag zum geplanten Beobachtungsort zu fahren, um uns dort umzusehen.
52707	Südrand	Süd	Rand	4.500000	0.849837	4.400000	1.577620	Lage: Rasdhoo Atoll, Größe: 2,5 km x 500 m. Kuramathi liegt am Südrand des kleinen, ringförmigen Rasdhoo Atolls, das sich nordöstlich an das Ari Atoll anschließt.
52708	Tabellenstand	Tabelle	Stand	4.400000	1.577620	2.500000	1.649920	Am Sonntag kommt mit Langenhorst-Welbergen ein Gegner nach Nordwalde, der deutlich stärker ist als es der momentane Tabellenstand vermuten lässt.
52709	Tabellenstand	Tabelle	Stand	4.400000	1.074970	2.600000	2.011080	Obwohl wir zumindest nach dem Tabellenstand die Favoritenrolle inne hatten, taten wir uns sehr schwer.
52710	Tabellenstand	Tabelle	Stand	4.600000	1.264910	3.000000	1.414210	Alle Ergebnisse, die Tabellenstände und die Spieltage der Zweiten Bundesliga im Überblick.
52711	Tabellenstand	Tabelle	Stand	4.300000	1.567020	3.000000	1.825740	Diskutieren Sie aktuelle Ergebnisse, Tabellenstand, gegnerische Mannschaften und Schiedsrichter oder halten Sie einfach einen Fußball Smalltalk im Chat.
52712	Tabellenstand	Tabelle	Stand	4.700000	0.674949	3.600000	1.264910	Nach dieser Vorrunde werden anhand der Tabellenstände die ersten vier jeder Gruppe für die Zwischenrunde ermittelt.
52713	Tagewerk	Tag	Werk	3.200000	1.988860	1.600000	1.429840	Darum beschäftigt Euch, ist es vor der Abreise, mit den Vorbereitungen, und ist es im Badeort selbst und nichts Besseres zur Hand, mit den kleinen Obliegenheiten des Tagewerks recht eifrig, als ob_es wichtige Dinge wären.
52714	Tagewerk	Tag	Werk	4.400000	0.699206	1.900000	1.663330	Es werden in den Konvergenzregionen bis zu 75% der Beratungskosten gefördert, höchstens allerdings 600 Euro pro Tagewerk (umfasst 8 Stunden ) des Beraters.
52715	Tagewerk	Tag	Werk	2.500000	1.840890	2.000000	1.699670	Wir sahen sonst nichts weiter; aber meine Frau hatte recht geschlossen; noch am selben Abend lief es durch das Dorf, die Haushälterin, wie die alte Frau im roten Haus benannt wurde, habe seit jenem Vormittag ihr Tagewerk auf immer eingestellt.
52716	Tagewerk	Tag	Werk	3.100000	1.791960	2.400000	1.429840	Seine Interessen waren der strengen und nüchternen Wirklichkeit zugewandt, und zum Spintisieren und Phantasieren ließ ihm sein angestrengtes Tagewerk keine Zeit übrig.
52717	Tagewerk	Tag	Werk	3.600000	1.837870	2.400000	1.776390	Als solcher richtete dieser kunstgerechten Grubenbau und die Förderung mit Wasserrädern an Stelle der alten Pferdegöpel ein, die dem Staat jährlich 3000 Tonnen Getreide, entsprechend 12000 Tagewerken Ackerland, gekostet hatten.
52718	Tagewerk	Tag	Werk	2.900000	1.969210	2.500000	1.649920	Und immer, immer noch klang es mir im Ohr, Wenn schon der Morgen durch das Fenster blickte, Und mir ums Auge hing ein Tränenflor, Wenn ich dann stumm mein Tagewerk beschickte.
52719	Tagewerk	Tag	Werk	4.200000	1.032800	2.600000	1.429840	Du bist der einzige klare Punkt in meiner finstern Bestimmung, und wenn ich alle meine Hoffnung habe nach schwerem Tagewerk zum Rauchfang hinausfliegen sehen, tritt mir alle meine Hoffnung am Abend in deiner Schoenheit wieder entgegen.
52720	Tagewerk	Tag	Werk	4.000000	1.563470	2.700000	1.766980	Mein Name sei als Schmogga gegeben und mein Tagewerk besteht darin, andere Leute nach der Uhrzeit zu fragen.
52721	Tagewerk	Tag	Werk	3.000000	2.108190	2.800000	1.475730	"Indem sie so dafür sorgen will, dass Arbeitsplätze geschaffen werden, will sie den Leuten dann gleichzeitig auch ermöglichen, ihrer Pflicht, nämlich für einen "" gerechten Lohn "" auch ein "" gerechtes Tagewerk "" zu verrichten, nachzukommen."
52722	Tagewerk	Tag	Werk	3.900000	1.100500	3.600000	1.349900	Sie sahen sie nicht in der Abenddämmerung, wenn sie wieder nach Osten schaute, so müde vom Tagewerk, dass Trauern alles war, wozu sie noch die Kraft besaß.
